book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,27,Matapos ang pag-uusap ay pumunta sila sa silid ni Maria Clara.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,28,Malakas ang tiwala ni Don Tiburcio na mapapagaling niya ang dalaga.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,29,Kinuha rin ng donya ang pagkakataon na mapakilala kay Linares si Maria Clara.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,30,Nabighani naman si Linares sa taglay na kagandahan ng dalaga.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,31,Ilang minuto pa ay dumating si Padre Damaso na mamulamula at malungkot.
Noli Me Tangere,43,Mga Plano,1,Pumasok si Padre Damaso sa silid ni Maria Clara.
Noli Me Tangere,43,Mga Plano,2,Nang magising ang dalaga ay di niya akalain na makikita niya ang pari na luhaan.
Noli Me Tangere,43,Mga Plano,3,Nagtaka naman ang ilan dahil sa kabila ng kapangitan ng ugali ay marunong pala itong umiyak.
Noli Me Tangere,43,Mga Plano,4,Pumunta si Padre Damaso sa balkonahe at doon nag-iiyak.
Noli Me Tangere,43,Mga Plano,5,Nang mapag-isip-isip na baka may nakakakita sa kanya ay bumaba na rin ito at nakasalubong si Donya Victorin kasama si Linares.
Noli Me Tangere,43,Mga Plano,6,Nagpakilala si Linares sa pari bilang inaanak ng kapatid nito.
Noli Me Tangere,43,Mga Plano,7,Nagulat naman si Linares nang yakapin ito ng mahigpit ng pari.
Noli Me Tangere,43,Mga Plano,8,May iniabot si Linares na liham sa pari na nagsasabing naghahanap ito ng trabaho at mapapangasawa.
Noli Me Tangere,43,Mga Plano,9,Ayon sa pari madali lang ito makakahanap ng trabaho dahil ito ay nagtapos ng abugasya.
Noli Me Tangere,43,Mga Plano,10,Kakausapin naman nila si Kapitan Tiago para sa usaping mapapangasawa.
Noli Me Tangere,43,Mga Plano,11,Ito naman ay dinamdam ni Padre Salvi.
Noli Me Tangere,43,Mga Plano,12,"Samantala, tumungo naman si Lucas kay Padre Salvi upang mabigyan ng aksyon ang pagkamatay ng kapatid nito."
Noli Me Tangere,43,Mga Plano,13,Umarte ito sa harap ng pari upang mas lalong maging kaawa- awa ang itsura.
Noli Me Tangere,43,Mga Plano,14,Aniya limang-daang piso lang ang natanggap nitong danyos mula kay Ibarra.
Noli Me Tangere,43,Mga Plano,15,Nagalit ang pari sa kaartehan na ipinakita ni Lucas at inutusan itong lumayas.
Noli Me Tangere,44,Pagsusuri ng Budhi,1,Nabinat si Maria Clara matapos itong mangumpisal.
Noli Me Tangere,44,Pagsusuri ng Budhi,2,Dahil sa taas ng lagnat ay nababanggit pa nito ang kanyang ina tuwing gabi.
Noli Me Tangere,44,Pagsusuri ng Budhi,3,Patuloy naman siyang inaalagaan ni Tiya Isabel at ng kaniyang mga kaibigan.
Noli Me Tangere,44,Pagsusuri ng Budhi,4,Inihandog ni Kapitan Tiago sa Birhen ang kanyang gintong baston.
Noli Me Tangere,44,Pagsusuri ng Budhi,5,Ikinagulat ng lahat nang mapansing bumaba ang lagnat ng dalaga.
Noli Me Tangere,44,Pagsusuri ng Budhi,6,"Naging paksa sa usapan nina Padre Salvi, kapitan Tiago, at mag-asawang de Espadaña ang pagpapalipat kay Padre Damaso ng ibang destino."
Noli Me Tangere,44,Pagsusuri ng Budhi,7,Ikakalungkot ni Maria Clara ang pagkalipat ni Padre Damaso dahil tinuring na rin niyang ama ang pari.
Noli Me Tangere,44,Pagsusuri ng Budhi,8,Para kay Padre Salvi ang hindi pagkikita ni Maria Clara at Ibarra ang dahilan ng mabilis na paggaling nito.
Noli Me Tangere,44,Pagsusuri ng Budhi,9,Ngunit para naman kay Donya Victorina ang pagpapagaling ng kanyang asawa ang dahilan nito.
Noli Me Tangere,44,Pagsusuri ng Budhi,10,Nalaman ni Maria Clara sa kaibigang si Sinang na hindi pa makasulat si Ibarra dahil abala pa ito sa pagpapawalang bisa sa pagiging ekskomunikado.
Noli Me Tangere,44,Pagsusuri ng Budhi,11,Nahinto ang usapan ng dumating si Tiya Isabel upang ihanda si Maria Clara sa kanyang pangungumpisal.
Noli Me Tangere,44,Pagsusuri ng Budhi,12,"Nang palabas na sina Sinang at Victoria, ibinulong ni Maria Clara kay Sinang na ipakisabi raw nito kay Ibarra na limutin na siya."
Noli Me Tangere,44,Pagsusuri ng Budhi,13,Nagsimula na ang pangungumpisal ni Maria Clara kay Padre Salvi.
Noli Me Tangere,44,Pagsusuri ng Budhi,14,Napansin ni Tiya Isabel na hindi nito pinapakinggan ang kumpisal ng dalaga sa halip ay nakatitig lang ito.
Noli Me Tangere,45,Ang mga Pinag-uusig,1,Narating ni Elias ang isang lugar na napapaligiran ng malalaking batong buhay na natatakpan ng mga sanga ng punongkahoy.
Noli Me Tangere,45,Ang mga Pinag-uusig,2,Doon ay nagkita sila ni Kapitan Pablo.
Noli Me Tangere,45,Ang mga Pinag-uusig,3,Anim na buwan na ang nakalipas nung huli silang nagkita.
Noli Me Tangere,45,Ang mga Pinag-uusig,4,Ikinalungkot ni Elias nang malamang naninirahan ang kapitan sa madilim na lugar.
Noli Me Tangere,45,Ang mga Pinag-uusig,5,Malapit si Elias kay Kapitan Pablo at itinuring na ito bilang ama.
Noli Me Tangere,45,Ang mga Pinag-uusig,6,Pareho nang walang kasama sa buhay ang dalawa kung kaya’t iminungkahi ni Elias kay Kapitan Pablo na sumama na ito sa lupain ng mga katutubo upang mamuhay ng payapa at malayo sa malimuot na ala-ala ng kanyang pamilya.
Noli Me Tangere,45,Ang mga Pinag-uusig,7,Ngunit sa kagustuhan ng kapitan na maipaghiganti ang mga anak sa ginawa ng mga dayuhan ay tumanggi ito.
Noli Me Tangere,45,Ang mga Pinag-uusig,8,Makakamit lang niya ang katahimikang sinasabi ni Elias kung mabibigyan ng katarungan ang kaawa-awang sinapit ng kaniyang pamilya.
Noli Me Tangere,45,Ang mga Pinag-uusig,9,"Si Kapitan Pablo ay may tatlong anak, dalawang lalaki at isang babae."
Noli Me Tangere,45,Ang mga Pinag-uusig,10,Pinagsamantalahan ang kanyang anak na babae ng isang alagad ng simbahan at napagbintangan naman ang kanyang anak na lalaki na nagnakaw nang magtangkang pumunta sa kumbento upang mag- imbestiga sa nangyari sa kapatid na babae.
Noli Me Tangere,45,Ang mga Pinag-uusig,11,Bagamat hindi napatunayang may sala ay hinuli parin ang anak na lalaki at nakaranas ng hirap sa kamay ng mga awtoridad.
Noli Me Tangere,45,Ang mga Pinag-uusig,12,Pinili namang manahimik ni Kapitan Pablo sa kabila ng pagpapahirap sa mga anak dahil sa takot nito sa kura na hindi man lang naparusahan bagkus ay nadestino lang sa ibang lugar.
Noli Me Tangere,45,Ang mga Pinag-uusig,13,Habang ang isa pang anak na lalaki ay nagpakamatay dahil sa hindi nito kinaya ang pagpapahirap ng mga gwardiya sibil nang pinaghinalaang maghihiganti matapos hindi madala ang kanyang sedula.
Noli Me Tangere,45,Ang mga Pinag-uusig,14,Plano ni Kapitan Pablo na lumusob sa bayan sa tamang oras kasama ang iba pang pinag- uusig ng pamahalaan dahil wala paring mas mahalaga sa kaniya kundi ang makapaghiganti.
Noli Me Tangere,45,Ang mga Pinag-uusig,15,Nauunawaan ni Elias ang saloobin ng kapitan dahil minsan na rin niyang inisip na maghiganti ngunit sa takot na baka may madamay pang iba ay kinalimutan nalang ang hangarin na ito.
Noli Me Tangere,45,Ang mga Pinag-uusig,16,Isinalaysay din ni Elias ang kaibigan niyang si Ibarra.
Noli Me Tangere,45,Ang mga Pinag-uusig,17,Maaari itong makatulong upang ipaabot sa Heneral ang hinaing ng buong bayan.
Noli Me Tangere,45,Ang mga Pinag-uusig,18,Ipinangako ni Elias kay Kapitan Pablo na kukumbinsihin niya si Ibarra upang tumulong.
Noli Me Tangere,45,Ang mga Pinag-uusig,19,Kung sumang-ayon man ang binata ay makakamit nila ang katarungang hinahanap ngunit kung hindi naman ay nangako si Elias na aanib ito sa kapitan.
Noli Me Tangere,46,Ang Sabungan,1,"Tuwing araw ng linggo, kung marami ang napunta sa simbahan ay marami din ang nasa sabungan."
Noli Me Tangere,46,Ang Sabungan,2,Dito nagkikita ang mayayamang handang magpatalo ng malaking puhunan at mahihirap na nakikipagsapalaran.
Noli Me Tangere,46,Ang Sabungan,3,"Para sa pamahalaan, hindi mahalaga kung sino ang nananalo dahil ang importante ay ang makokolektang buwis mula sa tao na gagamitin daw sa pagpapatayo ng kalsada at tulay at itutustos sa pagpapaunlad ng agrikultura."
Noli Me Tangere,46,Ang Sabungan,4,Nahahati ang sabungan sa tatlong bahagi.
Noli Me Tangere,46,Ang Sabungan,5,"Malapit sa pasukan ang unang hati kung saan nakapwesto ang mga tindera ng kakanin, nganga, at sigarilyo."
Noli Me Tangere,46,Ang Sabungan,6,Sa ikalawang bahagi naman ng sabungan ay makikita ang pagsasama-sama ng mga sabungero bago magsimula ang aktwal na paglalaban ng manok.
Noli Me Tangere,46,Ang Sabungan,7,Sa ikatlo at huling bahagi ng sabungan nakapwesto ang mga may mataas na posisyon na silang humahatol.
Noli Me Tangere,46,Ang Sabungan,8,"Naroroon din sina Kapitan Tiago, Kapitan Basilio, at Lucas sa sabungan ng araw na iyon."
Noli Me Tangere,46,Ang Sabungan,9,Isang malaki at putting lasak ang dalang manok ng tauhan ni Kapitan Tiago samantalang isang bulik na manok naman ang dala ni Kapitan Basilio.
Noli Me Tangere,46,Ang Sabungan,10,Nagkasundo ang dalawa na paglabanin ang mga dalang manok sa halagang tatlong daang piso.
Noli Me Tangere,46,Ang Sabungan,11,Lumalabas na liamado ang puti at dehado ang pula.
Noli Me Tangere,46,Ang Sabungan,12,"Kung marami ang pumupusta, marami din naman ang nanonood lang dahil wala naman silang pera."
Noli Me Tangere,46,Ang Sabungan,13,Kabilang ang magkapatid na sina Tarsilo at Bruno sa mga nagmamasid lang.
Noli Me Tangere,46,Ang Sabungan,14,Lumapit ang dalawa kay Lucas upang makahiram ng pera na gagamitin sa pangtaya ngunit may kondisyon si Lucas.
Noli Me Tangere,46,Ang Sabungan,15,Papahiramin ni Lucas ang dalawang magkapatid ng pera kung papayag ang mga itong sumama sa paglusob sa kwartel.
Noli Me Tangere,46,Ang Sabungan,16,Dagdag pa ni Lucas ay mas malaking pera ang makukuha nila kung makakapag-akay pa sila ng madami.
Noli Me Tangere,46,Ang Sabungan,17,Dahil kakilala ng dalawa si Ibarra ay hindi ito agad napapayag ngunit dahil sa hindi nakatiis ang magkapatid ay pumayag na din ang mga ito.
Noli Me Tangere,46,Ang Sabungan,18,Sinabi ni Lucas na bukas na dadating ang mga sandatang gagamitin sa pagsugod.
Noli Me Tangere,46,Ang Sabungan,19,Nagpatuloy sa panonood ng sabong ang lahat matapos ang pakikipagsunduan na naganaP.
Noli Me Tangere,47,Ang Dalawang Senyora,1,"Habang abala ang iba sa sabungan, namamasyal naman ang mag-asawang Don Tiburcio at Donya Victorina sa kabayanan upang makita kung paano mag-ayos ng bahay at mag-alaga ng bukid ang mga Indio."
Noli Me Tangere,47,Ang Dalawang Senyora,2,Nagagalit ang Donya sa tuwing hindi ito ginagalang ng mga makakasalubong.
Noli Me Tangere,47,Ang Dalawang Senyora,3,Inutusan niya ang asawa na paluin ng baston ang mga hindi magbibigay ng galang ngunit tumanggi naman si Don Tiburcio dahil ito ay may kapansanan.
Noli Me Tangere,47,Ang Dalawang Senyora,4,Nang mapadaan ang mag-asawa sa bahay ng alperes ay nagtama ang mga mata nina Donya Victorina at Donya Consolacion na saktong nakadungaw sa kanilang bintana.
Noli Me Tangere,47,Ang Dalawang Senyora,5,Makikita ang matalim na titigan ng dalawa.
Noli Me Tangere,47,Ang Dalawang Senyora,6,Mula sa bintana ay dumura si Donya Consolacion na mas lalong ikinainis ni Donya Victorina.
Noli Me Tangere,47,Ang Dalawang Senyora,7,Binitiwan ni Donya Victorina ang asawa na kamuntikan ng sumubsob sa kalsada at sinugod si Donya Consolacion.
Noli Me Tangere,47,Ang Dalawang Senyora,8,Doon ay walang tigil na nag-alipustahan ang dalawa.
Noli Me Tangere,48,Ang Palaisipan,1,Dumating si Ibarra sa tirahan ni Kapitan Tiago kinabukan upang dalawin si Maria Clara dala- dala ang balitang napawalang bisa na ang kanyang pagiging ekskumunikado at ang liham para sa kura paroko na nagpapatunay na muli siyang tinatanggap ng Simbahang Katoliko.
Noli Me Tangere,48,Ang Palaisipan,2,Tuwang-tuwa na nagsisigaw si Tiya Isabel habang tinatawag si Maria Clara.
Noli Me Tangere,48,Ang Palaisipan,3,Tumingala si Ibarra sa balkonahe at napangiti nang makitang tumindig ang dalaga.
Noli Me Tangere,48,Ang Palaisipan,4,Ngunit mabilis na binawi ang ngiti ng binata nang makitang may dala-dalang pumpon ng mga rosas ang dalaga.
Noli Me Tangere,48,Ang Palaisipan,5,Nang umakyat si Ibarra sa balkonahe ay nakita niya ang panauhin ni Maria Clara na si Linares.
Noli Me Tangere,48,Ang Palaisipan,6,Tinignan ni Ibarra si Linares mula ulo hanggang paa.
Noli Me Tangere,48,Ang Palaisipan,7,Dahil sa gulat at lungkot na naramdaman ng binata ay nagpaalam na din ito sa dalaga at sinabing dadalaw nalang sa ibang araw.
Noli Me Tangere,48,Ang Palaisipan,8,Umalis si Ibarrang mabigat ang loob at piniling puntahan ang pagtatayuan ng paaralan upang doon magpalipas ng sama ng loob.
Noli Me Tangere,48,Ang Palaisipan,9,Naabutan niya don si Nol Juan na nag-uutos sa mga manggagawa.
Noli Me Tangere,48,Ang Palaisipan,10,Ipinakita ni Nol Juan kay Ibarra ang mga natapos nang gawain.
Noli Me Tangere,48,Ang Palaisipan,11,Ipinaalam din ni Ibarra kay Nol Juan na wala nang bisa ang pagiging ekskomunikado nito.
Noli Me Tangere,48,Ang Palaisipan,12,Maya-maya pa’y nakita ni Ibarra si Elias na paparating bitbit-bitbit ang mga sako ng simyento.
Noli Me Tangere,48,Ang Palaisipan,13,Inutusan ni Ibarra si Nol Juan na kuhanin ang listahan ng mga trabahador.
Noli Me Tangere,48,Ang Palaisipan,14,Sinamantala naman ni Ibarra ang pag-alis ni Nol Juan at ito’y lumapit kay Elias.
Noli Me Tangere,48,Ang Palaisipan,15,Sinabi ni Elias kay Ibarra na magkita sila sa bangka nito sa may tabi ng lawa paglubog ng araw dahil may mahalaga itong sasabihin.
Noli Me Tangere,48,Ang Palaisipan,16,Dali-daling umalis si Elias nang pabalik na si Nol Juan.
Noli Me Tangere,48,Ang Palaisipan,17,Paulit-ulit na binasa ni Ibarra ang listahan ng mga trabahador ngunit hindi niya nakita sa listahan si Elias.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,1,Papalubog na ang araw nang dumating si Ibarra sa tabi ng lawa.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,2,Doon ay nakita niya si Elias na nakasakay sa nakahintong bangka.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,3,Nang makasakay na ang binata ay nagsimula nang sumagwan si Elias.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,4,Humingi ito ng paumanhin dahil sa gitna ng lawa lang sila mag-uusap dahil mas tahimik doon at paniguradong walang makakarinig sa kanilang pag-uusapan.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,5,Ipinaliwang ni Elias ang dahilan ng kanilang pag-uusaP. Aniya inutusan siyang magdala ng mga hinaing ng mga api.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,6,"Ilan sa mga ito ay respeto sa dignidad ng tao, seguridad sa bawat isa, at pang-unawa ng militar sa pagbawi sa mga pribilehiyo."
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,7,Handa si Ibarra na sumuporta sa adhikain ng mga naaapi sa pamamagitan ng pagbibigay ng pera at paghingi ng tulong mula sa mga kaibigan nito sa Madrid at pati sa Kapitan Heneral.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,8,Ngunit nababahala ito na sa halip makatulong ay baka mas lalo pang makasama ang kanilang balak.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,9,Bagamat ramdam ni Ibarra ang matinding hinaing ni Elias ay hindi parin ito napapayag sa bandang huli.
Noli Me Tangere,49,Ang Hinaing ng mga Inuusig,10,Sinabi nitong ibabalita nalang niya sa mga api na hindi pumayag ang binata sa halip ay umasa nalang sa Diyos.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,1,Animnapung taon na ang nakalipas nang mamasukan ang lolo ni Elias bilang tagasuri sa opisina ng isang mangangalakal na Kastila.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,2,Nang masunog ang nasabing tanggapan ay inihabla ito nang may-ari.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,3,Dahil sa walang kakayanang kumuha ng magaling na abogado ay masaklap na parusa ang pinataw dito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,4,Itinali ito sa kabayo at kinaladkad hanggang sa maging duguan ang buong katawan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,5,Walang ibang naglakas tumulong dito kundi ang luhaang asawa lamang.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,6,Napilitang manlimos ang kanyang lola para may pambili ng gamot ng asawa at para may ipakain sa nag-iisang anak na lalaki.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,7,Sa kagustuhang lumayo sa lipunang nagbibigay ng lungkot sa kanila ay namundok sila.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,8,Ngunit dahil sa pagod at kalungkutan ay nakunan ang noo’y nagdadalang-tao na lola niya.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,9,Dahil sa patong-patong na problema ay nagbigti naman ang lolo niya.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,10,Nabulok ang bangkay ng lolo ni Elias at nasakdal naman ang lola sa salang kapabayaan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,11,Kung sinu-sinong lalaki din ang kinasama nito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,12,Makalipas ang ilang buwan ay muling nabuksan ang kaso ng lola ni Elias.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,13,Sa takot na makulong ay itinakbo niya ang dalawang anak na lalaki sa kalapit na lalawigan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,14,Pinalaki niya ang dalawang magkapatid.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,15,Naging bandido ang nakakatandang anak na tinawag na Balat habang ang isa naman ay nangako sa sariling aalagaan ang ina.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,16,Patuloy na namuhay ang lola ni Elias at ang nakakabatang anak nito sa gubat.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,17,Sa kasamaang palad ay nahuli ng gwardiya sibil si Balat.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,18,Patung-patong na krimen ang nagawa nito kung kaya’t masaklap na paghuhusga ang ginawa sa kanya.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,19,Isang umaga ay nakita nalang ng mga tao ang bangkay ng lola nito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,20,Natagpuan ito sa ilalim ng puno ng bulak.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,21,Ikinagulat naman ng bunsong anak nang makita ang duguang ulo ng kapatid na nakasabit sa sanga ng puno.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,22,Matapos maipalibing ng bunsong anak ang bangkay ng kapatid at ina ay nagpakalayu-layo ito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,23,Maraming narating hanggang sa mapilitang maglingkod sa mayamang mangangalakal na may malaking kapital sa lalawigan ng Tayabas.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,24,Paglaon ay unti-unting nakaipon ng salapi at napaunlad ang sarili.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,25,Nakakilala siya ng isang dalaga na may mahigpit na magulang.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,26,Nang minsang may mangyari sa kanila ay nangako naman na ito’y papanindigan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,27,Ngunit imbes na makasal ay pinakulong ito ng magulang ng babae.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,28,Nagkaroon ng bunga ang pagmamahalan ng dalawa.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,29,"Nanganak ang babae ng kambal, isang babae at isang lalaki. ito ay si Elias at Concordia."
Noli Me Tangere,50,Mga Kamag-anak ni Elias,30,Lumaki ang kambal na ang alam nila ay patay na ang kanilang ama.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,31,Musmos palang ay namatay naman ang kanilang ina.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,32,Nag-aral si Elias sa mga Heswitas dahil may kaya naman ang lolo nito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,33,Ngunit agad naman itong umuwi kasama ang kambal niya nang mamatay ang lolo upang asikasuhin ang kanilang kabuhayan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,34,Si Concordia naman ay nakatakdang ikasal ngunit ito ay hindi natuloy dahil sa nalaman ang nakaraan nito.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,35,Nalungkot si Concordia sa balitang ikinasal na sa iba ang kanyang kasintahan.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,36,Nawala nalang ito ng bigla isang araw.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,37,Pagkatapos ng anim na buwan ay may nabalitaan si Elias na may natagpuang bangkay ng isang babae na may tarak sa dibdib.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,38,Ito nga ang kapatid niyang si Concordia.
Noli Me Tangere,50,Mga Kamag-anak ni Elias,39,Magmula noon ay nagsimulang gumala-gala si Elias sa iba’t-ibang lugar dahil sa mga bintang na hindi naman niya ginawa.
Noli Me Tangere,51,Ang Pagbabago,1,Nakatanggap ng liham si Linares mula kay Donya Victorina.
Noli Me Tangere,51,Ang Pagbabago,2,Nabalisa ito sa babalang kailangan niyang maipapatay ang alperes.
Noli Me Tangere,51,Ang Pagbabago,3,Mas lalo pa nitong ikinabalisa ang pananakot ni Donya Victorina na kung hindi niya malalampaso ang alperes ay sasabihin nito kay Kapitan Tiago at Maria Clara ang sikretong hindi siya sekretaryo ng Madrid.
Noli Me Tangere,51,Ang Pagbabago,4,Habang iniisip ni Linares ang nabasang liham ay pumasok sa sala si Padre Salvi.
Noli Me Tangere,51,Ang Pagbabago,5,Kinamusta nito si Linares at biglang pasok naman ni Kapitan Tiago.
Noli Me Tangere,51,Ang Pagbabago,6,Masayang ibinalita ni Padre Salvi na napawalang bisa na ang pagiging ekskomunikado ni Ibarra.
Noli Me Tangere,51,Ang Pagbabago,7,"Dagdag pa ni Padre Salvi, si Padre Damaso nalang ang sagabal ngunit kung kakausapin ni Maria Clara ang pari ay hindi na ito makakatanggi."
Noli Me Tangere,51,Ang Pagbabago,8,Ilang sandali pa ay dumating si Ibarra habang nag-uusap sina Padre Salvi at Kapitan Tiago.
Noli Me Tangere,51,Ang Pagbabago,9,Ipinakita ni Padre Salvi ang pagkagalak kay Ibarra.
Noli Me Tangere,51,Ang Pagbabago,10,Tumabi naman ang binata kay Sinang.
Noli Me Tangere,51,Ang Pagbabago,11,Doon ay nagtanong si Ibarra kung galit ba sa kanya si Maria Clara.
Noli Me Tangere,51,Ang Pagbabago,12,"Ayon kay Sinang, lagi daw sinasabi ni Maria Clara na limutin nalang daw siya ng binata."
Noli Me Tangere,51,Ang Pagbabago,13,Nakiusap si Ibarra kay Sinang na makipagkita sa kanya ang dalaga.
Noli Me Tangere,51,Ang Pagbabago,14,Nangako naman si Sinang na tutulong siya upang magkita ang dalawa.
Noli Me Tangere,52,Ang mga Anino,1,Sa madilim na sementeryo ay maaaninag ang tatlong aninong nagbubulungan.
Noli Me Tangere,52,Ang mga Anino,2,Tinanong ng isang anino kung nakausap ba nito si Elias.
Noli Me Tangere,52,Ang mga Anino,3,Tugon naman ng isang anino ay hindi pa pero tiyak niya na kasama nila si Elias dahil minsan na itong nailigtas ni Ibarra.
Noli Me Tangere,52,Ang mga Anino,4,Dagdag pa ng isang anino na tinulungan ni Ibarra ang asawa nito na maipagamot sa Maynila.
Noli Me Tangere,52,Ang mga Anino,5,Sila din daw ang sasalakay sa kwartel upang ipamukha sa mga gwardiya sibil na sila ang mga anak na handang maghiganti para sa mga ama nila.
Noli Me Tangere,52,Ang mga Anino,6,Napag-usapan din ng mga anino na aabot sa dalawampung katao na ang tauhan ni Ibarra.
Noli Me Tangere,52,Ang mga Anino,7,Sandaling tumahimik ang mga anino nang may narinig na paparating.
Noli Me Tangere,52,Ang mga Anino,8,Dalawang anino ang magkasunod na dumating sa sementeryo.
Noli Me Tangere,52,Ang mga Anino,9,Ang unang anino ay walang iba kundi si Lucas.
Noli Me Tangere,52,Ang mga Anino,10,Hinanap ni Lucas ang dalawang magkapatid na nangakong makikipagkita doon.
Noli Me Tangere,52,Ang mga Anino,11,Ayon kay Lucas ay may sumusunod sa kanya kaya kinakailangan maghiwa-hiwalay at magtago ang mga aninong nandoon.
Noli Me Tangere,52,Ang mga Anino,12,Nagtago si Lucas sa likod ng pintuan ng sementeryo at nagmatyag kung sino ang sumusunod sa kanya.
Noli Me Tangere,52,Ang mga Anino,13,Bumuhos ang malakas na ulan at nagtatakbong sumilong si Elias sa likod ng pinto ng sementeryo na may bubong na yero.
Noli Me Tangere,52,Ang mga Anino,14,Doon ay natagpuan niya ang unang sumilong.
Noli Me Tangere,52,Ang mga Anino,15,Napagkasunduan ng dalawa anino na magsugal at kung sinuman ang matalo ay maiiwan upang makipagsugal sa mga patay.
Noli Me Tangere,52,Ang mga Anino,16,Tumungo ang dalawa sa loob ng libingan at pumuwesto sa itaas ng puntod.
Noli Me Tangere,52,Ang mga Anino,17,Doon sila umupo ng magkaharapan at nagsimulang magsugal.
Noli Me Tangere,52,Ang mga Anino,18,Ang dalawang anino ay si Elias at Lucas.
Noli Me Tangere,52,Ang mga Anino,19,Sa huli ay natalo si Elias sa sugal nilang dalawa.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,1,Kinabukasan ay kalat na sa komunidad ang balitang may nakitang maraming ilaw sa libingan.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,2,Nagpapatunay ang puno ng Tersyaryo ni San Francisco na nakasindi ang iba’t-ibang hugis at laki na kandila.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,3,Ngunit ang mas mahalaga ay may nakitang ilaw na hindi lalampas sa dalawampu.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,4,Ang bahay ni Hermana Sapa ay malayo sa sementeryo ngunit di naman siya magpapadaig kaya ipinagdiinan niyang may narinig siyang mga daing ng mga kaluluwa.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,5,Si Hermana Rufa naman ay walang narinig at wala ding nakita ngunit ayon sa kanyang salaysay ay nakita niya sa panaginip ang kaluluwa ng mga namatay kasama ang mga buhay na humihingi ng mga indulhensiyang nakalista sa pangalan niya.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,6,Habang abala sa pagkukwentuhan ang lahat ay may isang inosenteng bata ang nakapagsabi na isang ilaw lang ng kandila at dalawang lalaking nakasumbrero ang nakita niya sa sementeryo noong gabi.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,7,Marami ang nagalit sa bata dahil sa ito raw ay nagmamagaling.
Noli Me Tangere,53,Ang Mabuting Araw ay Nakikilala sa Umaga,8,Dahil sa hiya ay umalis nalang ang bata hila-hila ang ipinapastol na kalabaw.
